geonameid;name;latitude;longitude;population;countrycode
2539134;БОЯРКА;50.3191;30.29728;34631;UA
2540483;Осорио;-29.88667;-50.26972;34628;BR
2540810;Эшпозенде;41.53333;-8.78333;34625;PT
2542715;Уден;51.66083;5.61944;34601;NL
2544001;Банжул,Банџул;13.45274;-16.57803;34589;GM
2544333;Чакабуко;-34.64167;-60.47389;34587;AR
2545985;Кингслинн;52.75172;0.39516;34564;GB
2550806;Тюпело;34.25761;-88.70339;34546;US
2553455;Сатун;6.62314;100.06676;34544;TH
2553604;Агилас;37.4063;-1.58289;34533;ES
2555467;Агар-агар;23.71177;76.01571;34532;IN
2556464;Мишен;49.13377;-122.3144;34505;CA
2556657;Кагул,Кахул;45.9075;28.19444;34492;MD
2557055;Мосс;59.43403;10.65771;34492;NO
2561124;Адрано;37.66175;14.83478;34490;IT
2562266;Биллерикей;51.62867;0.41963;34467;GB
2562305;Нейи-сюр-Марн;48.85373;2.54903;34465;FR
2562629;Вернигероде;51.83652;10.78216;34463;DE
2562704;Френкстон;-38.13333;145.13333;34457;AU
2563191;Лиссоне;45.61236;9.23985;34450;IT
2611396;Жаркент;44.1666;80.00655;34422;KZ
2611828;Унгень;47.20417;27.79583;34422;MD
2612045;Ренде;39.33199;16.18439;34421;IT
2615006;Пилы;14.2325;121.3648;34383;PH
2615961;Порсгрунн,Пушгрён;59.14054;0;34377;NO
2616015;Монтеротондо;42.05252;12.61868;34376;IT
2616038;Браганца;41.80582;-6.75719;34375;PT
2618415;Лиевен;50.4198;2.78068;34370;FR
2618425;Гоба;7.01667;39.98333;34369;ET
2618528;Ажан,Ажон;44.2;0.63333;34367;FR
2619856;Баттерворта;-32.33083;28.14981;34353;ZA
2620046;Полиция;53.55214;14.57182;34350;PL
2620214;Хутиапа;14.29167;-89.89583;34332;GT
2622447;Орлова;49.84527;18.43011;34282;CZ
2624112;Гисборн;-38.65333;178.00417;34274;NZ
2624652;Сибут;5.71801;19.07389;34267;CF
2624886;Долинская;48.11041;32.76449;34267;UA
2624906;Кочани;41.91639;22.41278;34258;MK
2633274;Санта-Элена-ди-Гояс;-17.81361;-50.59694;34254;BR
2633373;Аоди-ри;42.52056;130.39528;34248;KP
2633551;Апаресида;-22.84694;-45.22972;34237;BR
2633655;Такео;33.2;130.01667;34230;JP
2633691;Кей;38.59167;31.02861;34215;TR
2633709;Бардейов;49.29175;21.27271;34209;SK
2633771;Каронга;-9.93333;33.93333;34207;MW
2633948;Сексард;46.35014;18.70905;34174;HU
2633954;Сабанета;6.15154;-75.61658;34172;CO
2634573;Хоббс;32.70261;-103.13604;34122;US
2634672;Анталахи;-14.90033;50.27876;34112;MG
2634677;Бевърли Хилс;34.07362;-118.40036;34109;US
2634686;Ремедиос;22.49472;-79.54583;34108;CU
2634715;Ачуачапан;13.92139;-89.845;34102;SV
2525646;Периге;45.18333;0.71667;34770;FR
2634825;Гуайра;-20.31833;-48.31056;34092;BR
2634853;Хакальтенанго;15.66667;-91.73333;34084;GT
2634887;Бодо;67.28;14.40501;34073;NO
2635062;Фахардо;18.32579;-65.65238;34068;PR
2635269;Аоста;45.73736;0;34062;IT
2635412;Нанам;41.71361;129.68444;34055;KP
2635650;Фэгэраш;45.85;24.96667;34034;RO
2636049;Алиага;15;120.843;34020;PH
2636276;Кель;48.57297;7.81523;34009;DE
2636373;Алмада;38.67902;-9.1569;34008;PT
2636432;Пандан;11.74479;122.10027;34000;PH
2636484;Вибо-Валентия;38.67428;16.0951;33957;IT
2636486;Лечуорт;51.97944;-0.2284;33955;GB
2636534;Окоталь;13.63208;-86.47516;33928;NI
2636663;Пьомбино;42.93482;10.52212;33925;IT
2636713;Челмсфорд;42.59981;-71.36728;33925;US
2636876;ГОРКИ,Горкі;54.2862;30.9863;33897;BY
2636910;Шрусбери;42.29593;-71.71285;33893;US
2636940;Вудсток;43.13339;-80.7497;33892;CA
2637126;Лер,Лера;53.23157;7.461;33886;DE
2637142;Иссельстейн;52.02;5.04306;33886;NL
2637235;Кеге;55.45802;12.18214;33885;DK
2637476;Шаффхаузен;47.69732;8.63493;33863;CH
2637487;Нагуа;19.3832;-69.8474;33862;DO
2637659;Олни;39.15316;-77.06692;33844;US
2637752;Боа-Эсперанса;-21.09;-45.56583;33840;BR
2638324;Лимбург-на-Лане;50.3836;8.0503;33820;DE
2638568;Лук;3.79376;42.5445;33820;SO
2638785;Кнокке-Хейст;51.35;3.26667;33781;BE
2638926;Новы-Тарг;49.47783;20.03228;33763;PL
2639323;Мармарис;36.855;28.27417;33731;TR
2639409;Рим;43.21285;-75.45573;33725;US
2639586;Сент-Джозеф;-21.37838;55.61918;33694;RE
2639842;Сент-Женевьев-де-Буа;48.64682;2.31965;33689;FR
2640054;Розвелл;45.00608;-93.15661;33660;US
2640101;Пуэрто-Кабесас;14.03507;-83.38882;33635;NI
2640190;Ошакати;-17.78333;15.68333;33618;NA
2640729;Сорель-Трейси;46.03336;-73.11585;33591;CA
2640861;Корба;36.57861;10.85861;33589;TN
2640967;Сан-Мануэль;-22.73111;-48.57056;33587;BR
2641157;Хор-Факкан;25.33132;56.34199;33575;AE
2641170;Гримберген;50.93409;4.37213;33561;BE
2641224;Димона;31.07127;35.0337;33558;IL
2641319;Шеппартон;-36.38047;145.39867;33550;AU
2641430;Бей;14.1831;121.2848;33547;PH
2641555;Юдзава;39.16667;140.5;33536;JP
2641581;Ратсада;7.90963;98.40248;33534;TH
2641589;Джексон;42.24587;-84.40135;33534;US
2641598;Канела;-29.36556;-50.81556;33528;BR
2641599;Олот;42.18096;2.49012;33524;ES
2641616;Каман;27.65791;77.26908;33524;IN
2641617;ОСТРУДА;53.69671;19.96486;33524;PL
2641689;Эрдинг;48.30603;11.90686;33519;DE
2641913;Липтовски Микулаш;49.08061;19.62218;33509;SK
2642204;Баньоле,Бањоле;48.86667;2.41667;33504;FR
2642763;Каштелу-Бранку;39.82219;-7.49087;33479;PT
2643179;Олейрос;43.33333;-8.31667;33443;ES
2643218;Кананеа;30.98633;-110.29134;33433;MX
2643490;Дъндок;54;-6.41667;33428;IE
2643567;Роверето;45.8896;11.03868;33422;IT
2644100;Эпе;52.3475;5.98333;33385;NL
2644319;Аркос;-20.28194;-45.53944;33355;BR
2644386;Брайтон;39.98526;-104.82053;33352;US
2644411;Маррачи;39.64208;2.75388;33348;ES
2644487;Ла-Оройа;-11.51893;-75.89935;33345;PE
2644597;Дапаонге;10.86225;0.20762;33324;TG
2644726;Алкабидеше;38.73366;-9.40928;33315;PT
2644737;Винковци;45.28833;18.80472;33314;HR
2645418;Санта-Крус;-34.63881;-71.36576;33283;CL
2645420;Сумбе;-11.20605;13.84371;33277;AO
2634755;Пекин;40.56754;-89.64066;34094;US
2645721;Мышков;50.5752;19.32461;33273;PL
2645722;Льер;51.13128;4.57042;33272;BE
2645889;Хеб;50.07963;12.37392;33242;CZ
2645951;Атамырат;37.83574;65.21058;33242;TM
2645972;УТЕНА,Утена;55.5;25;33240;LT
2646004;Каэте;-19.88;-43.66972;33231;BR
2646274;Сомюр;47.26667;-0.08333;33229;FR
2646393;Какудский;37.96667;140.78333;33221;JP
2646458;Хванге;-18.36927;26.50194;33210;ZW
2646460;Исиоло;0.35462;37.58218;33207;KE
2646867;Биарриц,Бијариц;43.48012;-1.55558;33188;FR
2646914;Бенсонвилле;6.44611;-10.6125;33188;LR
2647044;ВИШНЕВОЕ,Вишневе;50.38913;30.3705;33183;UA
2647057;Требинье,Требиње;42.71197;18.34362;33178;BA
2647074;Кува;40.52204;72.07292;33167;UZ
2647209;Капан;39.20754;46.40576;33160;AM
2647303;Марреро;29.89937;-90.10035;33141;US
2647363;Далтон;34.7698;-84.97022;33128;US
2647428;Шевде;58.39118;13.84506;33119;SE
2647570;Нэводари;44.31667;28;33106;RO
2647655;Еширол;45.1439;5.72883;33088;FR
2647784;Славута;50.30155;26.86506;33080;UA
2647948;Ньюбери;51.40033;-1.32059;33065;GB
2647972;Нетешин,Нетішин;50.34004;26.64171;33063;UA
2648063;Голландия;42.78752;-86.10893;33051;US
2648182;Ярим;14.29804;44.37795;33050;YE
2648372;Сисайд;36.61107;-121.85162;33025;US
2648404;Аральское;46.8;61.66667;33017;KZ
2648405;Редан;33.74538;-84.13158;33015;US
2648579;Стерлинг;56.11903;-3.93682;33012;GB
2648945;Есик,Иссык;43.3552;77.45245;32995;KZ
2648970;Вильфранш-сюр-Сон;45.98333;4.71667;32994;FR
2649024;Куангнгай;15.11667;108.8;32992;VN
2649049;Папы;47.33004;17.4674;32990;HU
2649622;Сент-Чарльз;41.91419;-88.30869;32974;US
2649660;Сальватьерра;20.21249;-100.87923;32972;MX
2649715;Монако;43.73333;7.41667;32965;MC
2649808;Вай;17.95276;73.89058;32957;IN
2650096;Сафага;26.72918;33.93651;32944;EG
2650285;Аранда-де-Дуэро;41.67041;-3.6892;32928;ES
2650376;Остуни;40.72763;17.57641;32901;IT
2650435;Обама;35.49576;135.74604;32896;JP
2651048;Снек;53.03297;0;32811;NL
2651123;Таунат;34.53661;-4.64009;32802;MA
2651286;Монро;34.98543;-80.54951;32797;US
2651347;Куртенэ;49.68657;-124.9936;32793;CA
2651485;Торрес;-29.33528;-49.72694;32791;BR
2651495;Кардица;39.36556;21.92167;32789;GR
2651831;Пейн;-33.80796;-70.74109;32766;CL
2652204;Порангату;-13.44083;-49.14861;32758;BR
2652221;Хой;15.87944;108.335;32757;VN
2652249;Абердэйр;51.71438;-3.44918;32756;GB
2652437;Асукека-де-Энарес;40.56688;-3.25992;32744;ES
2652513;Фраттамаджоре;40.93931;14.27403;32731;IT
2652618;Шатне Малабри;48.76507;2.26655;32715;FR
2652622;Хекстер,Хёкстер;51.77501;9.38155;32713;DE
2652696;Марино;41.76242;12.64438;32706;IT
2652819;Вийчен;51.80917;5.725;32693;NL
2652995;Мол;51.19188;5.11662;32659;BE
2653192;Лимбе;19;-72.4;32645;HT
2653225;Пуйо;36.28194;126.9125;32642;KR
2653228;Янгиер;40.275;68.8225;32636;UZ
2653755;Курода;35.35;136.78333;32586;JP
2653945;Дарвен;53.69803;-2.46494;32566;GB
2654179;ИЛАВА;53.59601;19.56849;32557;PL
2654187;Бамбари;5.76795;20.67565;32547;CF
2654264;Райнфельден;47.56013;7.78715;32535;DE
2654308;Бандарбан;22.19534;92.21946;32523;BD
2654450;Могилев-Подольский;48.44598;27.7982;32500;UA
2654668;Фалкирк;55.99917;-3.78713;32479;GB
2645605;Корсико;45.43099;9.11093;33273;IT
2655009;Бор;37.89056;34.55889;32435;TR
2655095;Кур;46.84986;9.53287;32429;CH
2655262;Касима;33.10611;130.09056;32410;JP
2655329;Казинцбарцика;48.25;20.63333;32396;HU
2655775;Мелтон;-37.68339;144.58543;32368;AU
2655777;Гренада;3.53861;-73.70056;32365;CO
2656046;Отавало;0.23141;-78.25978;32330;EC
2656070;Брей;53.20278;-6.09833;32317;IE
2656086;Карлскруна;56.16156;15.58661;32309;SE
2656169;Ямага;33.01667;130.68333;32298;JP
2656173;Вьенн;45.51667;4.86667;32293;FR
2656241;Дьюла;46.65;21.28333;32269;HU
2656281;Крайльсхайм;49.13444;10.07193;32262;DE
2656295;Свищов;43.61959;25.35044;32256;BG
2656333;Паррас;25.44156;-102.1792;32253;MX
2656396;ГЮМЮШАНЕ;40.46028;39.48139;32250;TR
2656406;Флорида;-34.09556;-56.21417;32234;UY
2656708;Рума;45.00806;19.82222;32229;RS
2656918;Паранаиба;-19.67722;-51.19083;32217;BR
2656992;Куинбеян;-35.35493;149.232;32214;AU
2657030;Камара-де-Лобос;32.63333;-16.96667;32209;PT
2657215;Калки;30.83915;76.93947;32205;IN
2657324;Менонге;-14.6585;17.69099;32203;AO
2657780;КУМРУ;40.87444;37.26389;32174;TR
2657782;Мус-Джо;50.40005;-105.53445;32166;CA
2657941;Куритибанус;-27.28278;-50.58444;32141;BR
2658494;Камо;37.65;139.05;32129;JP
2659099;Бернбург;51.79464;0;32113;DE
2659296;Вавр;50.71717;4.60138;32112;BE
2659297;Рандольф;42.1626;-71.04116;32112;US
2659310;Милаццо;38.22117;15.23828;32108;IT
2659601;Румбеке;6.802;29.69123;32083;SS
2659811;Хольстебро;56.36009;8.61607;32072;DK
2659873;Смолян;41.58528;24.69194;32069;BG
2660119;Пуэрто-Игуасу;-25.59912;-54.57355;32038;AR
2660127;Бенш;50.41155;4.16469;32030;BE
2660549;Менло Парк;37.45383;-122.18219;32026;US
2660727;Клитхорпс;53.56047;-0.03225;32017;GB
2660971;Сокорро;31.65456;-106.30331;32013;US
2661552;Кызыл-Кия;40.25684;72.12793;32000;KG
2661646;Ломмел;51.23074;5.31349;31993;BE
2661666;Палезо;48.71667;0;31987;FR
2662689;Ширди;19.76616;74.47738;31978;IN
2664203;Кокраджар;26.40107;90.27286;31971;IN
2664454;Мачакосский;-1.51667;37.26667;31971;KE
2665452;Монреаль;38.08005;13.28854;31964;IT
2666238;ОФ;40.94458;40.26746;31951;TR
2667094;Конголо;-5.38532;27.00028;31943;CD
2670879;Санкт-Дизье;48.63333;0;31918;FR
2676176;Айн-эль-Белла;34.3438;3.22475;31916;DZ
2680075;Модржаны;50.01116;14.4096;31901;CZ
2685750;Нойрупин;52.92815;12.80311;31901;DE
2686162;Синельниково;48.32044;35.51792;31900;UA
2686469;Слагельсе;55.40276;11.35459;31896;DK
2687700;Гротталье;40.53923;17.4337;31894;IT
2692475;Гластонбери;41.71232;-72.60815;31876;US
2693678;Денпасар;-8.45;115.61667;31869;ID
2694762;Ода;35.18333;132.5;31867;JP
2696329;Крей,Креј;49.25672;2.48477;31863;FR
2699791;Ансбах;49.3;10.58333;31839;DE
2701223;Пекан;0;103.3996;31826;MY
2701713;Галапагар;40.5783;-4.00426;31820;ES
2708365;Явне;31.88078;34.73843;31774;IL
2716166;Мандурия;40.40182;17.63351;31747;IT
2719111;Тинен;50.80744;0;31743;BE
2726756;Вальпараисо;41.47309;-87.06114;31730;US
2732265;Гошен;41.58227;-85.83444;31719;US
2734484;Тонон-ле-Бен;46.36667;6.48333;31684;FR
2736041;Сент-Мари;-20.89684;55.5496;31636;RE
2737824;Синг;33.73333;135.98333;31619;JP
2654755;Купьянск;49.72093;37.59984;32449;UA
2739849;Луго;44.42707;11.90763;31603;IT
2742027;Хопкинсвилле;36.8656;-87.48862;31577;US
2742032;Бетен,Бетин,Бетюн;50.53333;2.63333;31568;FR
2742506;ОБУХОВ,Обухів;50.10997;30.62272;31557;UA
2743304;Лимбьяте;45.59677;9.12904;31551;IT
2743608;Фэрбенкс;64.83778;-147.71639;31535;US
2743949;Самбава;-14.26667;50.16667;31522;MG
2744042;Торре-Пачеко;37.74293;-0.95396;31495;ES
2744118;Паркерсберг;39.26674;-81.56151;31492;US
2744344;Мичиган-Сити;41.70754;-86.89503;31479;US
2744514;Бругерио;45.55301;9.29907;31470;IT
2744549;Ньюарк;39.68372;-75.74966;31454;US
2744911;Лизмор;-28.81354;153.2773;31430;AU
2745297;Шахпура;16.70056;76.84136;31422;IN
2745321;Ниномия;35.30333;139.25333;31412;JP
2745392;Олдензал;52.31333;6.92917;31410;NL
2745461;Айка;47.10196;17.55892;31407;HU
2745673;Трутнов;50.56101;15.9127;31398;CZ
2745739;Брамше;52.40881;7.97288;31394;DE
2745774;Лексингтон;42.44732;-71.2245;31394;US
2745973;Имишли;39.87095;48.05995;31381;AZ
2746005;Бирендранаган;28.60194;81.63389;31381;NP
2746215;Орошхаза;46.56667;20.66667;31373;HU
2746331;Ричмонд;37.74786;-84.29465;31364;US
2746420;Коломје;43.61247;1.33278;31363;FR
2746932;Керава;60.40338;25.105;31347;FI
2747021;Спринг-Вэлли;41.11315;-74.04375;31347;US
2747063;Мураками;38.23333;139.48333;31334;JP
2747169;Бюссюм;52.27333;5.16111;31334;NL
2747858;Џуно,Джуно;58.30194;-134.41972;31275;US
2748172;Невшатель;46.99179;6.931;31270;CH
2748178;БАЙБУРТ;40.25889;40.22778;31258;TR
2748371;Вавуа;7.38194;-6.47778;31250;CI
2749182;Оцуки;35.6;138.93333;31226;JP
2749234;Ати Мон;48.70522;2.39147;31225;FR
2749450;Нэмуро;43.32361;145.575;31223;JP
2749644;Краби;8.07257;98.91052;31219;TH
2749680;Бафк;31.61283;55.41067;31215;IR
2749723;Аркос-де-ла-Фронтера;36.75075;-5.81056;31210;ES
2749812;Гуапимирин;-22.53722;-42.98194;31202;BR
2750521;Клоппенбург;52.84754;8.045;31177;DE
2750815;Ористано;39.90306;8.59194;31169;IT
2751037;Вальдепеньясе;38.76211;-3.38483;31147;ES
2751456;Хаяма;35.26667;139.58333;31136;JP
2751687;КОУВОЛА;60.86667;26;31133;FI
2751738;Вири-Шатиллон;48.67212;2.39318;31131;FR
2751771;Травник,Траўнік;44.22637;17.66582;31127;BA
2751773;Кичево;41.51444;20.96333;31123;MK
2751808;Мерциге;49.44331;6.63874;31118;DE
2753010;Тигре;-34.42603;-58.57962;31106;AR
2753468;Суассон;49.38167;3.32361;31100;FR
2753587;Кул;38.54726;28.64976;31100;TR
2753996;Фельдкирх;47.23306;9;31082;AT
2754064;Дегендорф;48.84086;12.96068;31081;DE
2754652;Вербания;45.92136;8.55183;31070;IT
2754692;Керфили;51.57452;-3.218;31060;GB
2754697;Сарно;40.81081;14.61984;31059;IT
2754817;Дре;48.73333;1.36667;31058;FR
2754861;Корнвестхайм;48.86158;9.18569;31040;DE
2755003;Донгхой;17.48333;106.6;31040;VN
2755420;Нагаи;38.10361;140.035;31026;JP
2755464;Фонда;41.35411;13.43131;31023;IT
2756077;Карбальо;43.213;-8.69104;30990;ES
2756232;Тааструп;55.65173;12.29216;30977;DK
2756253;Эльине;38.5106;-1.70096;30976;ES
2756429;Вевельгеме;50.8;3.16667;30954;BE
2756559;Нассарава;8.52944;7.72417;30949;NG
2756767;Хадита;34.13477;42.37724;30925;IQ
2756987;Баалбек,Баальбек;34.00583;36.21806;30916;LB
2757220;Арендаль;58.46151;8.77253;30916;NO
2757874;Олава;50.9466;17.2926;30898;PL
2758012;Лобаце;-25.22435;25.67728;30883;BW
2758401;Хатта;24.13388;79.60076;30854;IN
2758587;Биг;40.22806;27.24222;30852;TR
2758804;Шелефтео,Шеллефтео;64.75067;20.95279;30839;SE
2758878;Еленкур;48.7842;0;30831;FR
2759544;Ларами;41.31137;-105.5911;30816;US
2759621;Верне;51.66446;7.63421;30810;DE
2759633;Герардсберген;50.77343;3.88223;30807;BE
2759661;Ружомберок;49.0748;19.30751;30806;SK
2759794;Керни;40.69946;-99.08148;30787;US
2759798;Алансон,Аленсон,Алонсон;48.43333;0.08333;30786;FR
2759821;Токоа;15.68333;-86;30785;HN
2759875;Дорохой;47.95;26;30776;RO
2760123;Ие;33.75139;132.70139;30760;JP
2761369;Паллиса;1.145;33.70944;30745;UG
2761524;Бад-Херсфельд;50.87197;9.70891;30725;DE
2764359;Суран;35.29193;36.74848;30716;SY
2764786;Мейсон;39.36006;-84.30994;30712;US
2766429;Красноперекопск,Красноперекопськ;45.95716;33.7965;30700;UA
2766824;Меппел;52.69583;6.19444;30697;NL
2766922;ЛОКБАТАН;40.32372;49.72804;30694;AZ
2771335;Чиривелья;39.46588;-0.42589;30691;ES
2772400;Бентон;34.56454;-92.58683;30681;US
2772649;Алькасар-де-Сан-Хуан;39.39011;-3.20827;30675;ES
2774326;Вучитрн;42.82306;20.9675;30651;XK
2776951;Мерседес;-29.18186;-58.07895;30649;AR
2778067;Франклин;42.08343;-71.39672;30636;US
2779674;Баян;29.3032;48.04881;30635;KW
2783204;Розенберг;29.55718;-95.80856;30618;US
2783274;Пилар;-9.59722;-35.95667;30617;BR
2783632;Вади;17.05206;76.99024;30602;IN
2783759;Страуд;51.75;-2.2;30600;GB
2783820;Манчестер;41.77593;-72.52148;30577;US
2784604;Араузион;44.1392;4.80791;30530;FR
2785169;Кастельветрано;37.68264;12.79164;30518;IT
2785364;Манисес;39.49139;-0.46349;30508;ES
2785612;Кобдо,Ховд;48.00556;91.64194;30500;MN
2786229;Лупени;45.36029;23.23832;30488;RO
2786344;Спрингфилд;38.78928;-77.1872;30484;US
2786634;Лукув;51.929;22.37956;30465;PL
2786641;Карбония;39.16722;8.52222;30447;IT
2786963;Уатабампо;26.8261;-109.64217;30426;MX
2787048;Понтиприте;51.6021;-3.34211;30420;GB
2787889;Кемальпаша;38.42621;27.41731;30411;TR
2788726;Срем;52.08868;17.01508;30404;PL
2789232;Алакуас;39.45568;-0.461;30392;ES
2789529;ГЕРЕЛЕ;41.03083;39.00306;30381;TR
2790101;Мошонмадьяровар;47.86788;17.26994;30359;HU
2790471;Алебастр;33.24428;-86.81638;30352;US
2791194;Волунтари;44.46667;26.13333;30323;RO
2791744;Петрич;41.4;23.21667;30308;BG
2791814;Калукембе;-13.78333;14.68333;30300;AO
2791961;Ривас;11.43716;-85.82632;30293;NI
2792179;Касим;32.99233;36.06018;30283;SY
2792397;Бакри;2.0441;102.6527;30280;MY
2792482;Алушта;44.67631;34.40778;30271;UA
2793446;Термоли;41.98884;14.98953;30255;IT
2793508;Вилье-сюр-Марн;48.831;2.54844;30252;FR
2794166;Стратфорд;43.36679;-80.94972;30233;CA
2794730;Кардона;14.486;121.2289;30222;PH
2795908;Камайоре;43.90974;0;30206;IT
2796012;Уитстабл;51.3607;1.0257;30195;GB
2796637;Аррентела;38.61667;-9.1;30156;PT
2796696;Кемберли;51.33705;-0.74261;30155;GB
2797114;Отакэ;34.2;132.21667;30151;JP
2797638;Кифри;34.68963;44.96057;30143;IQ
2798307;ТЕЛЬШЯЙ,Тельшяй;55.98139;22.24722;30098;LT
2757872;Коринф,Корін?ъ;37.94068;22.95734;30899;GR
2798987;Уруасу;-14.52472;-49.14083;30088;BR
2799496;Салима;-13.7804;34.4587;30052;MW
2800448;Кайляри,Кајлар,Птолемаида;40.51472;21.67861;30045;GR
2800866;Боулинг-Грин;41.37477;-83.65132;30028;US
2800931;Фатехпур Сикри;27.0937;77.66003;30026;IN
2801106;Фабриано;43.34065;12.90726;30019;IT
2801150;Итак;42.44063;-76.49661;30014;US
2801226;Кута;-8.72332;115.17234;30012;ID
2801447;Монтихо;38.70675;-8.97388;30011;PT
2802031;Вилейка,Вілейка;54.4914;26.9111;30000;BY
2802170;Фуюань;48.36306;134.28917;30000;CN
2802435;Альбертслунн;55.65691;12.36381;30000;DK
2803010;Пуэрто-дель-Кармен;28.92313;-13.66579;30000;ES
2803073;Цхинвали;42.22764;43.96861;30000;GE
2803204;Пьештяны;48.59479;17.82591;30000;SK
2803429;Дар;15.34844;-15.47993;30000;SN
2803443;Хорог,Хору?;37.48974;71.55304;30000;TJ
2803560;Мисхор;44.43333;34.08333;30000;UA
2803620;Бертон;42.99947;-83.61634;29999;US
2803723;Ораниестад,Ораньестад;12.52398;-70.02703;29998;AW
2804008;Довер;43.19786;-70.87367;29987;US
2804922;Крамлингтон;55.08652;-1.58598;29985;GB
2805385;Харабакоа;19.12178;-70.64218;29983;DO
2805597;Бедворс;52.4791;-1.46909;29981;GB
2805644;Петерли;54.76032;-1.33649;29979;GB
2805753;ГИЖИЦКО;54.03811;21.76441;29972;PL
2805910;Флоренция;38.99895;-84.62661;29951;US
2806142;Мэрион;40.55837;-85.65914;29948;US
2806914;Карни;39.39427;-76.52358;29941;US
2807184;Кастро;-42.4721;-73.77319;29926;CL
2807240;Сэчеле;45.61674;25.71101;29918;RO
2807363;Альдайя;39.46569;-0.46005;29914;ES
2807594;Альбом;44.6999;8.0347;29910;IT
2808559;Мазервелл;55.78924;-3.99187;29908;GB
2808720;Кейт;34.36667;132.55;29901;JP
2808893;Ломм;50.64358;2.98715;29892;FR
2809138;Голита,Шхуна;34.43583;-119.82764;29888;US
2809984;Вьерзон;47.21667;2.08333;29876;FR
2810612;Лаплас;30.06659;-90.48008;29872;US
2810833;Вестчестер;25.75482;-80.32727;29862;US
2811204;Шиели;44.16882;66.73887;29832;KZ
2811278;Шпринге;52.20845;9.55416;29828;DE
2811899;Одзу;32.86667;130.86667;29820;JP
2812204;Итурама;-19.72806;-50.19556;29805;BR
2812522;Мандали;33.7481;45.55503;29785;IQ
2812636;Кеннесо;34.02343;-84.61549;29783;US
2813040;Пуэрто-Асис;0.51328;-76.50075;29782;CO
2813187;Писек;49.3088;14.1475;29774;CZ
2814127;АВГУСТОВ,Аугустов;53.84321;22.97979;29752;PL
2814131;Рочестер;43.30453;-70.97562;29752;US
2815137;Евклид-да-Кунья;-10.5075;-39.01583;29738;BR
2815487;Каракоджана;38.95583;40.03861;29735;TR
2815824;Фехта;52.72632;8.28598;29729;DE
2816630;Самал;14.76778;120.54306;29729;PH
2817220;Наумбург;51.14987;11.80979;29722;DE
2817324;Мутала;58.53706;15.03649;29715;SE
2817537;Карпантрас;44.05;5;29709;FR
2817812;Колин;50.02814;15.20057;29690;CZ
2817927;Уйчи;41.08073;71.92331;29683;UZ
2818766;Де-Мойн;47.40177;-122.32429;29673;US
2819974;Летиция;-4.21528;-69.94056;29666;CO
2820577;Эгхем;51.43158;-0.55239;29663;GB
2820860;Ментона;43.77649;7.50435;29649;FR
2821164;БЕРЕЗА,Бяроза;52.5314;24.9786;29645;BY
2821807;Винтерсвейк;51.9725;6.71944;29623;NL
2821899;Билзен;50.87325;0;29622;BE
2824461;Иматра;61.17185;28.75242;29615;FI
2824841;Бетонг;5.77434;101.07231;29604;TH
2826082;Андернах;50.43109;7.40425;29599;DE
2798615;Шату;48.8898;2.15863;30091;FR
2829804;Вайль-на-Рейне;47.59331;7.62082;29548;DE
2829962;ТУРЕК;52.01548;18.50055;29533;PL
2829998;Алма;48.55009;-71.6491;29526;CA
2830035;Айкен;33.56042;-81.71955;29524;US
2830582;Нью-Берн;35.10849;-77.04411;29524;US
2830637;Лувен-ла-Нев;50.66829;4.61443;29521;BE
2831276;Бокстел;51.59083;5.32917;29511;NL
2831580;Таунусштайн;50.14993;8.15206;29501;DE
2832495;Констанция;18.90919;-70.74499;29481;DO
2833073;Хамар;60.7945;11.06798;29479;NO
2833079;Касама;36.38333;140.26667;29477;JP
2833641;Курсель;50.46379;0;29473;BE
2834265;Кендал;54.32681;-2.74757;29468;GB
2835297;Чешир;41.49899;-72.90066;29443;US
2835481;Хаан;51.19382;7.0133;29431;DE
2835482;Осимо;43.48276;13.48748;29431;IT
2836084;Рошфор;45.93333;-0.98333;29427;FR
2837470;Гюрпынар;40.99028;28.61528;29411;TR
2838053;ШЕМАХА;40.63141;48.64137;29403;AZ
2838059;Нурота;40.56139;65.68861;29403;UZ
2838634;МЛАВА;53.11278;20.3841;29398;PL
2841463;Хатива;38.98333;-0.51667;29386;ES
2841590;Сантарен;39.23333;-8.68333;29385;PT
2842884;Даббо;-32.24295;148.60484;29361;AU
2844265;Кишкунхалаш;46.43402;19.4848;29354;HU
2846523;Эриче;38.03704;12.58653;29338;IT
2846843;Альменара;-16.18361;-40.69444;29333;BR
2846939;Таль;35.47908;72.24385;29331;PK
2847639;Санта-Паула;34.35417;-119.05927;29321;US
2847645;Кальпулальпане;19.58848;-98.5684;29320;MX
2847689;Оук-Парк;42.45948;-83.18271;29319;US
2848245;Дравеј;48.68466;2.41418;29316;FR
2848756;Инка;39.7211;2.91093;29308;ES
2848762;Ольде;51.8289;8.14724;29297;DE
2849548;Кордоба;10.25194;123.94944;29289;PH
2850213;Шинданд;33.30294;62.1474;29264;AF
2850257;Брюнссуме;50.94667;5.97083;29254;NL
2851782;Буджак;37.45917;30.595;29234;TR
2852280;Кротошин;51.69868;17.43738;29231;PL
2853292;ПЕРЕВАЛЬСК;48.43779;38.84384;29220;UA
2853574;Леусден;52.1325;5.43194;29215;NL
2853924;Тотана;37.7688;-1.50229;29211;ES
2855047;Эльмира;42.0898;-76.80773;29200;US
